"","Plot","DATE","minHrlyTemp","maxHrlyTemp","minHrlyRH","maxHrlyRH"
"4588",1343,"2013-09-13",54.995,82.042,43.089,97.729
"4589",1343,"2013-09-14",51.852,79.876,49.513,98.138
"4590",1343,"2013-09-15",52.072,78.471,50.254,96.475
"4591",1343,"2013-09-16",53.602,81.775,42.016,97.804
"4592",1343,"2013-09-17",54.387,75.898,41.698,87.462
"4593",1343,"2013-09-18",55.038,81.421,24.794,75.942
"4594",1343,"2013-09-19",53.035,85.352,19.304,71.934
"4595",1343,"2013-09-20",49.604,77.029,52.828,96.862
"4596",1343,"2013-09-21",54.734,65.403,69.454,100
"4597",1343,"2013-09-22",48.049,70.329,46.709,99.016
"4598",1343,"2013-09-23",52.641,78.69,42.431,93.078
"4599",1343,"2013-09-24",56.685,73.688,42.657,82.42
"4600",1343,"2013-09-25",49.604,68.013,37.669,88.355
"4601",1343,"2013-09-26",47.647,72.997,24.169,76.007
"4602",1343,"2013-09-27",50.841,75.637,21.778,73.935
"4603",1343,"2013-09-28",49.914,77.421,21.514,82.948
"4604",1343,"2013-09-29",56.469,69.343,75.864,99.397
"4605",1343,"2013-09-30",53.166,66.729,87.803,100
"4606",1343,"2013-10-01",48.049,71.92,42.303,96.99
"4607",1343,"2013-10-02",51.458,73.342,32.722,84.324
"4608",1343,"2013-10-03",48.493,71.017,14.665,72
"4609",1343,"2013-10-04",65.059,78.602,10.92,23.608
"4610",1343,"2013-10-05",52.992,81.376,11.497,39.464
"4611",1343,"2013-10-06",49.383,81.066,16.291,53.227
"4612",1343,"2013-10-07",49.073,80.227,16.336,54.1
"4613",1343,"2013-10-08",51.062,73.17,29.786,76.981
"4614",1343,"2013-10-09",49.161,71.146,25.996,75.933
"4615",1343,"2013-10-10",49.161,70.543,36.83,82.149
"4616",1343,"2013-10-11",42.202,66.515,48.235,96.481
"4617",1343,"2013-10-12",43.03,69.085,46.5,92.629
"4618",1343,"2013-10-13",48.315,72.48,25.399,83.919
"4619",1343,"2013-10-14",49.204,75.247,24.579,70.045
"4620",1343,"2013-10-15",51.148,80.227,10.17,54.995
"4621",1343,"2013-10-16",46.076,78.076,19.493,54.507
"4622",1343,"2013-10-17",49.649,77.203,21.275,53.574
"4623",1343,"2013-10-18",47.154,76.419,25.646,63.194
"4624",1343,"2013-10-19",46.256,78.602,23.563,70.973
"4625",1343,"2013-10-20",45.444,76.507,29.69,75.751
"4626",1343,"2013-10-21",41.416,70.416,43.516,93.801
"4627",1343,"2013-10-22",40.064,74.25,38.221,93.445
"4628",1343,"2013-10-23",40.672,72.61,39.738,96.753
"4629",1343,"2013-10-24",46.256,60.775,66.207,97.527
"4630",1343,"2013-10-25",40.579,68.313,51.735,96.151
"4631",1343,"2013-10-26",45.354,75.333,30.927,89.731
"4632",1343,"2013-10-27",42.064,59.358,65.005,95.169
"4633",1343,"2013-10-28",43.716,61.506,45.53,85.914
"4634",1343,"2013-10-29",42.294,61.633,59.49,93.975
"4635",1343,"2013-10-30",41.554,62.406,54.412,93.976
"4636",1343,"2013-10-31",43.351,68.4,42.802,87.379
"4637",1343,"2013-11-01",44.674,71.748,40.704,83.132
"4638",1343,"2013-11-02",46.256,70.286,32.052,79.848
"4639",1343,"2013-11-03",44.263,61.333,31.808,68.439
"4640",1343,"2013-11-04",42.341,68.4,19.672,73.521
"4641",1343,"2013-11-05",47.377,70.887,28.472,64.135
"4642",1343,"2013-11-06",48.094,70.072,35.382,69.157
"4643",1343,"2013-11-07",NA,NA,NA,NA
"4644",1343,"2013-11-08",9.163,21.151,35.314,88.276
"4645",1343,"2013-11-09",5.334,20.674,40.023,83.339
"4646",1343,"2013-11-10",7.116,16.487,66.815,91.219
"4647",1343,"2013-11-11",6.813,17.13,62.044,97.43
"4648",1343,"2013-11-12",11.856,20.126,39.499,77.14
"4649",1343,"2013-11-13",9.805,23.232,43.728,86.822
"4650",1343,"2013-11-14",6.712,17.796,48.88,91.47
"4651",1343,"2013-11-15",7.142,17.058,36.005,75.79
"4652",1343,"2013-11-16",5.668,17.201,50.52,82.964
"4653",1343,"2013-11-17",5.488,14.266,71.184,93.359
"4654",1343,"2013-11-18",4.115,13.594,68.446,95.469
"4655",1343,"2013-11-19",9.015,11.953,93.076,100
"4656",1343,"2013-11-20",10.59,14.29,100,100
"4657",1343,"2013-11-21",8.817,15.366,16.238,100
"4658",1343,"2013-11-22",13.04,21.199,4.63,18.231
"4659",1343,"2013-11-23",7.041,17.986,10.734,51.734
"4660",1343,"2013-11-24",1.832,14.912,44.535,79.288
"4661",1343,"2013-11-25",2.903,14.601,52.933,93.17
"4662",1343,"2013-11-26",4.037,14.721,57.055,91.028
"4663",1343,"2013-11-27",3.88,18.129,42.887,89.251
"4664",1343,"2013-11-28",6.535,18.271,44.171,83.451
"4665",1343,"2013-11-29",5.282,17.082,51.031,87.547
"4666",1343,"2013-11-30",6.357,17.368,47.54,89.455
"4667",1343,"2013-12-01",7.745,18.271,52.057,86.253
"4668",1343,"2013-12-02",7.67,16.534,61.049,92.493
"4669",1343,"2013-12-03",4.194,12.292,38.706,90.313
"4670",1343,"2013-12-04",-0.004,8.369,38.878,83.164
"4671",1343,"2013-12-05",-2.742,6.737,38.958,76.987
"4672",1343,"2013-12-06",-4.106,7.041,55.253,97.32
"4673",1343,"2013-12-07",-1.47,4.973,60.394,98.052
"4674",1343,"2013-12-08",-3.153,5.128,37.855,90.11
"4675",1343,"2013-12-09",-2.044,7.419,43.999,78.365
"4676",1343,"2013-12-10",-3.807,9.731,40.437,82.765
"4677",1343,"2013-12-11",-0.986,11.734,46.105,85.668
"4678",1343,"2013-12-12",-0.004,11.832,42.441,88.63
"4679",1343,"2013-12-13",-0.395,14.002,43.51,86.171
"4680",1343,"2013-12-14",3.38,14.984,48.515,87.616
"4681",1343,"2013-12-15",2.074,14.697,50.537,91.215
"4682",1343,"2013-12-16",3.248,15.079,49.693,85.346
"4683",1343,"2013-12-17",4.141,16.177,42.088,82.422
"4684",1343,"2013-12-18",4.428,14.194,53.332,81.057
"4685",1343,"2013-12-19",5.616,14.074,19.864,76.945
"4686",1343,"2013-12-20",3.827,15.7,21.437,59.785
"4687",1343,"2013-12-21",7.745,16.439,55.246,86.713
"4688",1343,"2013-12-22",7.167,16.963,53.116,89.271
"4689",1343,"2013-12-23",3.722,16.939,51.971,90.695
"4690",1343,"2013-12-24",5.128,18.129,51.893,89.755
"4691",1343,"2013-12-25",3.406,16.987,37.226,92.169
"4692",1343,"2013-12-26",3.827,17.225,38.377,73.029
"4693",1343,"2013-12-27",3.248,14.098,42.039,72.482
"4694",1343,"2013-12-28",1.371,21.604,12.925,77.238
"4695",1343,"2013-12-29",6.661,18.604,14.75,53.24
"4696",1343,"2013-12-30",3.168,14.792,40.669,66.259
"4697",1343,"2013-12-31",4.063,14.218,42.153,75.959
"4698",1344,"2013-05-25",6.484,24.291,28.972,87.259
"4699",1344,"2013-05-26",10.492,26.378,29.532,89.563
"4700",1344,"2013-05-27",9.163,16.868,69.052,98.287
"4701",1344,"2013-05-28",12.364,25.137,49.228,99.939
"4702",1344,"2013-05-29",12.727,27.677,26.078,85.078
"4703",1344,"2013-05-30",8.668,29.941,17.816,88.769
"4704",1344,"2013-05-31",10.614,34.916,16.969,78.222
"4705",1344,"2013-06-01",13.69,34.969,24.067,62.99
"4706",1344,"2013-06-02",13.738,32.021,25.762,74.355
"4707",1344,"2013-06-03",9.756,21.246,52.821,92.943
"4708",1344,"2013-06-04",10.124,20.531,55.852,91.652
"4709",1344,"2013-06-05",10.761,25.065,47.405,96.393
"4710",1344,"2013-06-06",9.632,28.916,41.948,97.243
"4711",1344,"2013-06-07",9.361,37.37,25.94,96.848
"4712",1344,"2013-06-08",12.63,37.206,30.483,89.737
"4713",1344,"2013-06-09",12.775,20.055,62.269,90.812
"4714",1344,"2013-06-10",12.025,14.984,87.893,98.756
"4715",1344,"2013-06-11",9.952,26.475,49.24,99.67
"4716",1344,"2013-06-12",8.99,29.34,23.148,88.681
"4717",1344,"2013-06-13",NA,NA,NA,NA
"4718",1344,"2013-06-14",52.903,89.362,16.577,76.228
"4719",1344,"2013-06-15",46.931,83.914,30.415,92.31
"4720",1344,"2013-06-16",47.289,92.244,20.039,93.099
"4721",1344,"2013-06-17",50.268,85.262,31.158,83.373
"4722",1344,"2013-06-18",50.533,78.076,28.45,88.429
"4723",1344,"2013-06-19",47.109,80.316,29.026,91.417
"4724",1344,"2013-06-20",49.516,87.528,17.985,82.819
"4725",1344,"2013-06-21",52.86,89.638,17.65,73.069
"4726",1344,"2013-06-22",55.819,92.667,19.872,65.544
"4727",1344,"2013-06-23",56.815,71.06,64.651,92.428
"4728",1344,"2013-06-24",55.429,60.991,85.215,99.302
"4729",1344,"2013-06-25",57.592,62.919,98.328,100
"4730",1344,"2013-06-26",60.517,80.184,58.847,100
"4731",1344,"2013-06-27",57.074,93.139,34.249,99.79
"4732",1344,"2013-06-28",62.962,104.205,17.165,89.401
"4733",1344,"2013-06-29",66.772,103.078,22.474,69.036
"4734",1344,"2013-06-30",65.916,99.07,28.497,73.327
"4735",1344,"2013-07-01",58.885,101.458,27.064,91.236
"4736",1344,"2013-07-02",59.142,95.999,36.57,87.95
"4737",1344,"2013-07-03",56.772,90.379,37.031,94.206
"4738",1344,"2013-07-04",64.546,102.317,18.919,79.094
"4739",1344,"2013-07-05",56.34,86.936,35.362,79.726
"4740",1344,"2013-07-06",52.246,80.802,45.588,93.839
"4741",1344,"2013-07-07",51.062,82.441,43.377,95.067
"4742",1344,"2013-07-08",50.886,85.712,38.994,98.013
"4743",1344,"2013-07-09",50.092,94.419,19.317,99.195
"4744",1344,"2013-07-10",49.249,85.487,29.935,96.052
"4745",1344,"2013-07-11",48.628,81.023,38.708,97.747
"4746",1344,"2013-07-12",50.929,81.952,42,96.632
"4747",1344,"2013-07-13",47.647,87.118,26.82,97.581
"4748",1344,"2013-07-14",47.691,84.677,35.87,97.12
"4749",1344,"2013-07-15",49.028,73.818,48.802,98.47
"4750",1344,"2013-07-16",51.895,71.231,59.486,96.794
"4751",1344,"2013-07-17",49.692,83.377,42.582,96.056
"4752",1344,"2013-07-18",49.914,89.685,32.286,98.878
"4753",1344,"2013-07-19",47.871,92.809,30.545,97.431
"4754",1344,"2013-07-20",48.583,94.039,30.951,95.184
"4755",1344,"2013-07-21",48.628,85.667,37.2,95.019
"4756",1344,"2013-07-22",49.825,87.118,30.993,96.033
"4757",1344,"2013-07-23",59.229,80.537,36.742,85.383
"4758",1344,"2013-07-24",53.121,92.197,27.452,92.883
"4759",1344,"2013-07-25",52.203,86.981,36.532,94.845
"4760",1344,"2013-07-26",51.589,84.767,42.14,95.497
"4761",1344,"2013-07-27",50.929,81.509,44.951,97.581
"4762",1344,"2013-07-28",50.664,77.727,46.513,98.401
"4763",1344,"2013-07-29",51.984,74.554,52.653,96.892
"4764",1344,"2013-07-30",50.533,77.815,50.174,97.324
"4765",1344,"2013-07-31",50.311,82.53,43.087,98.03
"4766",1344,"2013-08-01",47.959,84.497,33.324,94.98
"4767",1344,"2013-08-02",52.423,87.939,29.227,86.233
"4768",1344,"2013-08-03",49.649,83.869,37.034,93.42
"4769",1344,"2013-08-04",49.338,77.727,46.569,95.014
"4770",1344,"2013-08-05",50.223,79.304,44.73,97.276
"4771",1344,"2013-08-06",50.886,76.811,46.612,97.938
"4772",1344,"2013-08-07",54.734,70.243,61.072,91.045
"4773",1344,"2013-08-08",54.082,76.942,50.549,96.778
"4774",1344,"2013-08-09",50.797,77.029,48.116,97.233
"4775",1344,"2013-08-10",54.3,80.802,45.685,95.178
"4776",1344,"2013-08-11",52.378,84.722,39.918,99.058
"4777",1344,"2013-08-12",50.886,86.074,32.942,98.817
"4778",1344,"2013-08-13",46.346,93.943,23.729,96.529
"4779",1344,"2013-08-14",51.148,94.514,23.43,87.542
"4780",1344,"2013-08-15",57.074,93.186,37.138,95.018
"4781",1344,"2013-08-16",56.165,92.809,30.135,96.123
"4782",1344,"2013-08-17",53.994,91.123,32.567,91.392
"4783",1344,"2013-08-18",55.558,97.794,29.487,92.476
"4784",1344,"2013-08-19",59.529,89.962,36.186,85.663
"4785",1344,"2013-08-20",57.506,84.004,39.402,93.804
"4786",1344,"2013-08-21",52.817,82.085,40.347,94.223
"4787",1344,"2013-08-22",51.678,80.492,43.646,95.981
"4788",1344,"2013-08-23",51.633,85.894,37.615,92.542
"4789",1344,"2013-08-24",50.533,86.709,36.585,94.939
"4790",1344,"2013-08-25",56.295,82.13,46.489,95.462
"4791",1344,"2013-08-26",58.455,88.259,33.485,97.69
"4792",1344,"2013-08-27",53.515,93.328,25.005,83.668
"4793",1344,"2013-08-28",52.246,87.71,41.414,96.051
"4794",1344,"2013-08-29",58.066,91.683,37.897,99.023
"4795",1344,"2013-08-30",60.132,98.823,21.886,93.18
"4796",1344,"2013-08-31",56.815,90.194,27.728,86.743
"4797",1344,"2013-09-01",52.16,86.709,32.438,94.239
"4798",1344,"2013-09-02",55.776,86.891,40.777,96.437
"4799",1344,"2013-09-03",53.209,86.799,28.641,95.299
"4800",1344,"2013-09-04",52.947,89.454,30.789,95.586
"4801",1344,"2013-09-05",53.035,90.657,21.393,95.107
"4802",1344,"2013-09-06",54.648,97.794,17.379,86.411
"4803",1344,"2013-09-07",56.469,101.408,13.093,67.956
"4804",1344,"2013-09-08",52.686,100.06,19.6,84.054
"4805",1344,"2013-09-09",53.209,103.181,19.017,82.778
"4806",1344,"2013-09-10",52.466,73.688,59.45,95.726
"4807",1344,"2013-09-11",59.959,68.484,73.411,96.878
"4808",1344,"2013-09-12",55.776,86.527,43.372,93.993
"4809",1344,"2013-09-13",54.169,89.546,31.978,99.161
"4810",1344,"2013-09-14",51.501,87.71,35.627,98.63
"4811",1344,"2013-09-15",49.737,85.622,37.466,98.002
"4812",1344,"2013-09-16",53.078,91.355,29.309,98.571
"4813",1344,"2013-09-17",52.466,83.021,33.528,92.288
"4814",1344,"2013-09-18",52.817,91.076,17.547,80.885
"4815",1344,"2013-09-19",51.721,93.281,12.978,75.237
"4816",1344,"2013-09-20",47.064,79.831,44.86,96.926
"4817",1344,"2013-09-21",52.115,72.007,48.661,99.461
"4818",1344,"2013-09-22",48.272,80.361,30.704,99.147
"4819",1344,"2013-09-23",52.335,89.316,27.415,92.992
"4820",1344,"2013-09-24",54.387,82.665,29.471,88.189
"4821",1344,"2013-09-25",47.512,77.247,26.234,92.827
"4822",1344,"2013-09-26",44.946,83.556,17.076,82.383
"4823",1344,"2013-09-27",47.154,86.799,14.324,81.276
"4824",1344,"2013-09-28",47.602,85.172,14.838,85.919
"4825",1344,"2013-09-29",53.776,71.704,68.681,98.493
"4826",1344,"2013-09-30",51.325,74.683,62.466,98.965
"4827",1344,"2013-10-01",46.211,82.665,28.207,98.093
"4828",1344,"2013-10-02",50.002,83.467,20.938,87.204
"4829",1344,"2013-10-03",45.036,82.53,10.273,76.912
"4830",1344,"2013-10-04",63.09,89.316,7.803,24.547
"4831",1344,"2013-10-05",49.604,90.565,8.7,40.177
"4832",1344,"2013-10-06",46.031,87.894,12.733,57.875
"4833",1344,"2013-10-07",47.602,88.763,11.645,56.272
"4834",1344,"2013-10-08",48.493,83.914,20.181,83.242
"4835",1344,"2013-10-09",46.571,82.308,18.307,82.791
"4836",1344,"2013-10-10",46.841,78.427,29.847,86.623
"4837",1344,"2013-10-11",41.23,75.29,32.395,97.602
"4838",1344,"2013-10-12",41.184,77.421,33.463,96.021
"4839",1344,"2013-10-13",45.307,84.362,15.896,91.142
"4840",1344,"2013-10-14",46.481,87.028,15.601,73.75
"4841",1344,"2013-10-15",47.871,92.62,6.618,61.614
"4842",1344,"2013-10-16",45.036,86.617,13.161,56.63
"4843",1344,"2013-10-17",47.334,88.03,13.89,56.128
"4844",1344,"2013-10-18",45.217,86.527,18.136,63.411
"4845",1344,"2013-10-19",44.127,89.454,15.822,76.685
"4846",1344,"2013-10-20",42.57,86.936,20.493,83.798
"4847",1344,"2013-10-21",39.924,79.7,29.202,96.507
"4848",1344,"2013-10-22",38.748,85.262,25.802,96.464
"4849",1344,"2013-10-23",39.407,84.407,24.157,97.673
"4850",1344,"2013-10-24",45.082,70.158,46.061,98.677
"4851",1344,"2013-10-25",39.267,76.419,36.626,98.423
"4852",1344,"2013-10-26",43.443,87.255,19.998,95.218
"4853",1344,"2013-10-27",40.392,68.999,45.504,95.522
"4854",1344,"2013-10-28",41.416,70.372,31.429,92.006
"4855",1344,"2013-10-29",40.764,68.614,43.496,97.546
"4856",1344,"2013-10-30",39.83,72.05,36.342,97.998
"4857",1344,"2013-10-31",41.463,79.788,28.186,93.116
"4858",1344,"2013-11-01",43.075,82.308,28.636,88.726
"4859",1344,"2013-11-02",43.853,78.996,25.577,83.79
"4860",1344,"2013-11-03",41.693,67.028,24.87,74.496
"4861",1344,"2013-11-04",39.549,77.684,14.654,82.213
"4862",1344,"2013-11-05",43.763,81.333,18.768,70.723
"4863",1344,"2013-11-06",46.391,79.48,26.394,71.491
"4864",1344,"2013-11-07",NA,NA,NA,NA
"4865",1344,"2013-11-08",7.845,26.769,23.631,93.184
"4866",1344,"2013-11-09",4.48,26.231,28.719,89.307
"4867",1344,"2013-11-10",5.796,21.795,46.709,96.115
"4868",1344,"2013-11-11",5.77,20.103,49.359,98.028
"4869",1344,"2013-11-12",11.224,26.036,27.342,79.393
"4870",1344,"2013-11-13",8.543,29.29,29.324,91.596
"4871",1344,"2013-11-14",5.898,21.628,46.816,96.006
"4872",1344,"2013-11-15",5.257,23.833,22.578,84.447
"4873",1344,"2013-11-16",4.999,21.318,38.065,87.695
"4874",1344,"2013-11-17",4.61,19.603,48.145,97.95
"4875",1344,"2013-11-18",3.406,14.936,59.519,98.28
"4876",1344,"2013-11-19",9.312,12.678,94.554,100
"4877",1344,"2013-11-20",10.443,15.055,95.733,100
"4878",1344,"2013-11-21",8.319,18.509,17.624,100
"4879",1344,"2013-11-22",12.243,27.112,4.835,20.954
"4880",1344,"2013-11-23",5.693,23.665,12.479,55.576
"4881",1344,"2013-11-24",0.934,21.032,28.291,84.103
"4882",1344,"2013-11-25",1.805,20.984,35.802,97.547
"4883",1344,"2013-11-26",2.717,18.866,41.165,95.152
"4884",1344,"2013-11-27",3.009,22.776,30.382,93.541
"4885",1344,"2013-11-28",5.437,24.726,29.742,88.803
"4886",1344,"2013-11-29",4.168,22.872,34.529,92.196
"4887",1344,"2013-11-30",5.488,23.689,32.157,93.649
"4888",1344,"2013-12-01",6.255,24.219,33.989,90.387
"4889",1344,"2013-12-02",7.015,19.246,49.335,95.284
"4890",1344,"2013-12-03",1.994,15.223,29.681,91.985
"4891",1344,"2013-12-04",-1.842,14.146,24.088,90.658
"4892",1344,"2013-12-05",-3.956,12.364,24.863,81.622
"4893",1344,"2013-12-06",-4.682,8.693,45.564,98.714
"4894",1344,"2013-12-07",-2.654,8.866,42.106,99.582
"4895",1344,"2013-12-08",-4.499,11.029,31.731,94.154
"4896",1344,"2013-12-09",-3.242,13.666,27.44,82.715
"4897",1344,"2013-12-10",-4.439,15.414,25.762,85.496
"4898",1344,"2013-12-11",-1.613,18.319,28.076,87.914
"4899",1344,"2013-12-12",-0.958,18.152,25.969,89.855
"4900",1344,"2013-12-13",0.135,20.15,28.467,89.851
"4901",1344,"2013-12-14",2.262,21.7,32.162,91.198
"4902",1344,"2013-12-15",1.371,21.127,34.035,94.02
"4903",1344,"2013-12-16",2.396,20.936,32.986,87.739
"4904",1344,"2013-12-17",2.823,20.77,30.14,85.405
"4905",1344,"2013-12-18",4.141,18.057,39.541,84.56
"4906",1344,"2013-12-19",4.272,19.127,18.734,81.887
"4907",1344,"2013-12-20",2.477,21.032,14.938,62.646
"4908",1344,"2013-12-21",6.458,21.843,39.143,92.408
"4909",1344,"2013-12-22",5.796,23.256,33.434,93.483
"4910",1344,"2013-12-23",2.664,23.521,32.791,93.47
"4911",1344,"2013-12-24",3.88,24.557,32.985,94.458
"4912",1344,"2013-12-25",2.93,23.737,23.19,96.035
"4913",1344,"2013-12-26",2.423,24.412,23.424,78.833
"4914",1344,"2013-12-27",2.209,15.748,33.875,75.724
"4915",1344,"2013-12-28",0.88,25.089,15.768,79.148
"4916",1344,"2013-12-29",5.076,22.274,18.327,55.473
"4917",1344,"2013-12-30",1.48,20.365,27.898,68.204
"4918",1344,"2013-12-31",3.142,19.912,30.431,80.919
"4919",1345,"2013-05-25",5.898,23.761,34.269,91.535
"4920",1345,"2013-05-26",9.903,24.05,34.812,93.766
"4921",1345,"2013-05-27",8.817,16.939,72.33,99.319
"4922",1345,"2013-05-28",12.219,22.968,56.62,100
"4923",1345,"2013-05-29",12.243,25.307,35.108,90.453
"4924",1345,"2013-05-30",8.145,27.235,22.799,92.456
"4925",1345,"2013-05-31",10.149,31.944,23.932,82.658
"4926",1345,"2013-06-01",12.485,33.548,27.085,72.542
"4927",1345,"2013-06-02",13.112,30.646,30.115,78.477
"4928",1345,"2013-06-03",9.558,21.342,56.466,95.225
"4929",1345,"2013-06-04",9.805,19.151,61.91,94.757
"4930",1345,"2013-06-05",10.687,24.267,52.831,97.416
"4931",1345,"2013-06-06",9.78,26.94,50.114,97.749
"4932",1345,"2013-06-07",8.99,35.422,32.241,98.35
"4933",1345,"2013-06-08",12.92,36.769,33.841,89.019
"4934",1345,"2013-06-09",12.823,18.747,68.404,91.982
"4935",1345,"2013-06-10",11.589,14.888,90.587,100
"4936",1345,"2013-06-11",9.706,24.436,59.506,100
"4937",1345,"2013-06-12",7.995,28.667,26.529,95.907
"4938",1345,"2013-06-13",NA,NA,NA,NA
"4939",1345,"2013-06-14",51.678,88.534,18.91,81.72
"4940",1345,"2013-06-15",46.886,82.931,36.077,95.713
"4941",1345,"2013-06-16",47.781,87.62,22.647,92.273
"4942",1345,"2013-06-17",49.028,84.99,32.598,89.133
"4943",1345,"2013-06-18",49.737,75.853,30.337,91.545
"4944",1345,"2013-06-19",45.896,78.339,30.941,93.099
"4945",1345,"2013-06-20",48.405,83.601,19.401,86.885
"4946",1345,"2013-06-21",51.105,86.936,17.918,79.701
"4947",1345,"2013-06-22",54.3,90.471,22.3,70.88
"4948",1345,"2013-06-23",56.383,71.62,66.053,92.824
"4949",1345,"2013-06-24",55.472,60.517,86.539,99.943
"4950",1345,"2013-06-25",57.376,63.219,99.447,100
"4951",1345,"2013-06-26",60.517,75.074,72.788,100
"4952",1345,"2013-06-27",56.728,88.626,46.143,100
"4953",1345,"2013-06-28",61.29,98.233,29.118,96.834
"4954",1345,"2013-06-29",63.819,100.607,28.668,81.201
"4955",1345,"2013-06-30",62.791,96.627,33.481,82.049
"4956",1345,"2013-07-01",60.733,99.167,30.701,87.115
"4957",1345,"2013-07-02",59.315,95.855,39.719,87.92
"4958",1345,"2013-07-03",56.512,91.308,42.493,95.315
"4959",1345,"2013-07-04",64.117,99.464,27.973,81.088
"4960",1345,"2013-07-05",55.863,86.164,38.266,81.516
"4961",1345,"2013-07-06",52.203,79.743,50.395,93.664
"4962",1345,"2013-07-07",50.002,81.154,48.395,95.669
"4963",1345,"2013-07-08",50.709,82.308,44.469,97.33
"4964",1345,"2013-07-09",48.45,91.355,25.386,99.197
"4965",1345,"2013-07-10",48.405,84.99,33.916,96.756
"4966",1345,"2013-07-11",47.871,78.733,41.703,97.973
"4967",1345,"2013-07-12",49.516,80.008,46.507,96.614
"4968",1345,"2013-07-13",47.289,85.577,31.975,97.518
"4969",1345,"2013-07-14",47.602,82.218,40.26,96.776
"4970",1345,"2013-07-15",49.204,71.231,56.066,96.681
"4971",1345,"2013-07-16",51.852,67.329,66.021,97.798
"4972",1345,"2013-07-17",49.073,80.184,49.631,98.036
"4973",1345,"2013-07-18",48.094,86.527,37.073,98.252
"4974",1345,"2013-07-19",48.182,90.657,31.883,97.123
"4975",1345,"2013-07-20",49.073,90.75,36.702,96.161
"4976",1345,"2013-07-21",48.672,83.824,41.58,94.995
"4977",1345,"2013-07-22",50.002,87.028,32.573,96.242
"4978",1345,"2013-07-23",59.099,80.89,38.792,84.771
"4979",1345,"2013-07-24",52.992,89.132,32.702,94.462
"4980",1345,"2013-07-25",51.678,84.542,41.135,94.794
"4981",1345,"2013-07-26",51.148,82.353,45.658,94.869
"4982",1345,"2013-07-27",50.268,79.084,48.891,97.607
"4983",1345,"2013-07-28",50.533,77.029,51.388,97.928
"4984",1345,"2013-07-29",51.809,71.274,59.985,97.065
"4985",1345,"2013-07-30",49.87,75.204,56.832,97.725
"4986",1345,"2013-07-31",49.294,79.041,47.516,98.465
"4987",1345,"2013-08-01",47.467,82.218,35.567,95.269
"4988",1345,"2013-08-02",50.929,86.119,32.517,90.181
"4989",1345,"2013-08-03",48.85,81.642,44.051,94.701
"4990",1345,"2013-08-04",48.717,75.853,51.173,94.443
"4991",1345,"2013-08-05",49.249,77.684,47.191,97.257
"4992",1345,"2013-08-06",50.929,74.206,51.429,98.294
"4993",1345,"2013-08-07",54.3,69.771,61.939,93.956
"4994",1345,"2013-08-08",52.686,75.985,54.593,97.152
"4995",1345,"2013-08-09",49.914,75.81,52.687,98.035
"4996",1345,"2013-08-10",53.82,77.639,50.83,95.554
"4997",1345,"2013-08-11",51.764,81.909,44.614,99.482
"4998",1345,"2013-08-12",50.268,83.422,35.535,98.865
"4999",1345,"2013-08-13",46.436,90.703,27.07,96.96
"5000",1345,"2013-08-14",50.576,92.291,23.977,86.913
"5001",1345,"2013-08-15",56.642,90.844,37.417,96.532
"5002",1345,"2013-08-16",56.426,91.17,35.996,97.569
"5003",1345,"2013-08-17",54.082,90.75,33.41,92.323
"5004",1345,"2013-08-18",55.69,96.145,31.464,93.698
"5005",1345,"2013-08-19",60.26,86.029,41.622,83.775
"5006",1345,"2013-08-20",57.592,80.935,44.448,94.895
"5007",1345,"2013-08-21",52.335,78.033,45.985,94.073
"5008",1345,"2013-08-22",51.37,76.464,52.137,96.542
"5009",1345,"2013-08-23",50.841,82.841,42.57,94.933
"5010",1345,"2013-08-24",50.002,84.317,38.924,95.46
"5011",1345,"2013-08-25",55.992,79.963,52.34,96.034
"5012",1345,"2013-08-26",58.541,83.824,39.832,98.614
"5013",1345,"2013-08-27",52.772,88.306,30.467,86.783
"5014",1345,"2013-08-28",52.203,86.799,43.059,96.631
"5015",1345,"2013-08-29",57.031,86.391,44.648,99.09
"5016",1345,"2013-08-30",58.239,93.754,26.586,96.68
"5017",1345,"2013-08-31",55.776,87.847,30.871,86.98
"5018",1345,"2013-09-01",51.94,83.959,37.089,95.01
"5019",1345,"2013-09-02",55.081,84.945,43.141,96.32
"5020",1345,"2013-09-03",52.378,84.542,30.925,97.352
"5021",1345,"2013-09-04",52.029,86.164,33.177,97.439
"5022",1345,"2013-09-05",52.291,84.677,27.695,96.343
"5023",1345,"2013-09-06",53.515,93.848,21.714,89.438
"5024",1345,"2013-09-07",56.079,96.87,14.436,71.772
"5025",1345,"2013-09-08",52.246,93.943,23.298,85.173
"5026",1345,"2013-09-09",53.472,98.038,20.719,82.917
"5027",1345,"2013-09-10",51.94,73.256,63.28,96.622
"5028",1345,"2013-09-11",59.529,68.571,74.921,98.349
"5029",1345,"2013-09-12",55.515,79.963,55.088,95.406
"5030",1345,"2013-09-13",53.776,84.587,40.493,98.713
"5031",1345,"2013-09-14",50.797,82.218,43.92,98.677
"5032",1345,"2013-09-15",48.895,81.73,44.313,98.156
"5033",1345,"2013-09-16",51.501,84.812,36.281,99.401
"5034",1345,"2013-09-17",51.721,79.963,36.068,93.663
"5035",1345,"2013-09-18",51.544,85.667,20.486,83.586
"5036",1345,"2013-09-19",50.092,88.534,17.75,80.306
"5037",1345,"2013-09-20",47.109,78.865,45.768,98.077
"5038",1345,"2013-09-21",50.929,67.5,64.213,100
